467,2414,4,944978287
237,5114,5,1109969567
389,2009,3,973839782
244,2012,3,1094224434
85,85342,3.5,1429910984
389,3036,5,946521606
300,4552,5,1344177888
236,4880,4.5,1111558319
625,356,3,1019127614
237,6643,5,1109968006
390,339,3,829492316
312,919,2,897404125
608,277,3.5,1148586470
488,273,4,832836632
240,1210,5,991855174
391,1287,3,867076126
131,3107,3,1139000344
47,59018,5,1366393234
381,30822,3,1153680404
200,86332,4,1314452648
408,1923,3,962647955
220,7153,0.5,1156788826
407,26776,5,1447971230
554,2959,5,1423009752
295,153,4,1047072927
510,2728,3,978937170
197,2975,4,959223945
96,1258,4,1019022885
595,2571,3,938961301
31,5945,4,1046106724
548,3445,3.5,1053171526
87,482,4,848161465
653,111362,4,1439486562
243,1356,5,956684374
548,1302,4,981313155
236,1968,4,1111625400
131,4643,2,1139002134
238,1285,4,1102009408
571,45186,5,1475786244
24,6870,3.5,1148671873
68,86,5,854711958
106,2942,3,1086094218
616,73268,3,1473015326
200,1246,4,1398939304
523,95307,2,1391348073
227,65465,4,1243762781
103,247,5,957893897
103,2863,3,956591576
178,1391,4,907380321
466,40815,4.5,1170653520
116,480,5,1107034257
160,356,4,1183519794
464,3481,4,1049923942
519,900,4,945362232
294,1923,3.5,1064615950
403,4306,2.5,1443394373
581,46322,4.5,1217950330
381,6754,3,1065025711
569,588,4,835002219
30,2942,0.5,1313925693
559,3089,5,965485639
473,241,1,962171468
473,2019,4,1017535781
248,2642,3,953189081
392,587,1,891534197
74,6936,2,1255596893
162,515,3,837629973
473,1123,5,944062375
16,6773,1,1465881072
538,1172,5,879502984
103,3706,3,959021792
24,6440,3.5,1148728655
260,2858,4,949949162
403,50872,4,1443394481
3,248,3,835355896
16,4037,3,997938372
119,2117,3,951009067
102,2000,3.5,1292402618
443,39183,2.5,1227918050
458,8808,1,1471385616
254,5481,2,1215832531
293,50,5,1140050553
391,377,5,867076005
254,5349,4.5,1215831678
92,3114,5,1448798200
244,2710,3.5,1094224287
655,2006,4.5,1145392334
16,115502,3.5,1443384500
74,31696,3,1255595655
461,1095,4,1072837491
233,421,2,955088228
198,2916,5,975429339
147,3247,3,1256070819
103,1729,4,958248432
381,77561,3.5,1289427383
493,559,5,898111329
608,293,4.5,1113405924
57,1240,2,1467006386
448,218,3,832493257
371,7445,4,1099365627
74,3950,3.5,1312496194
284,720,5,1114524946
548,8874,2.5,1149464426
495,3752,2,1342746041
395,110,2.5,1298378793
271,93840,4,1469278482
79,8622,5,1327289219
201,2011,4.5,1437933259
24,1704,3.5,1148729054
295,44613,3.5,1159049478
548,25904,3.5,1116802147
31,2989,4,945294858
145,590,4,837455151
164,527,5,1294084403
307,2795,3,956083045
74,2105,3,1255500870
625,4563,2,1019128718
564,105755,1.5,1397076951
418,5010,4.5,1112585229
628,4306,3.5,1201381253
74,103772,3,1427170398
16,35957,2.5,1141391844
188,1885,2.5,1241225070
510,1627,3,939471744
625,1617,4,1019132316
166,2087,3,1111982307
565,2023,3,974716258
129,5164,4,1049690110
256,31956,2.5,1236981189
510,299,3,939328501
248,3268,2,953272853
574,1097,2,946616900
565,2021,3,974715258
16,5995,4,1120209437
525,71810,2,1256287730
215,364,5,978469195
139,104841,3.5,1440379950
74,2394,3.5,1431234283
215,1748,2,950123477
135,2302,4,1361246094
440,3060,3,1041114960
106,3081,3,1086094809
653,6060,4,1440273293
625,95105,2.5,1374356300
74,733,3,1256029754
462,1307,5,1090907845
188,597,4,1228072697
409,16,2,933037621
492,1614,3,940797308
295,364,4.5,1055278918
16,95510,3.5,1345350961
625,67734,3.5,1311517164
548,52967,4,1294418692
657,4177,5,986242072
117,153,1.5,1163454706
276,2355,4.5,1350771277
269,87192,3,1314910747
464,1298,4,1050439086
381,91658,4,1370885530
464,1210,5,1049913035
345,1231,4,850727663
209,105213,4,1402192294
599,2628,4,1008657817
579,8533,3,1418984717
255,82,5,845158605
23,3285,2,1131723135
48,231,3,832228906
166,1840,3,1111479764
627,2107,4,974778174
356,296,4.5,1130104805
535,42,2,973376255
64,2628,4.5,1079098213
120,26,5,913117867
535,1721,5,973377778
406,1270,5,1097698098
151,1373,2.5,1114309788
233,2094,4,955087383
269,5952,4.5,1314894301
473,3535,3,958949934
22,1234,3,853850874
534,79,2,965318627
565,342,5,974833372
464,4034,5,1051210069
151,180,3,1114306408
302,3591,2,1245880791
519,1784,5,945363705
153,30707,2.5,1335900800
6,6373,4,1163374572
307,3270,3,956081932
596,1073,5,965230634
103,1407,4,957980094
408,3225,3,966182239
628,2710,4,1201381651
326,3911,2,1356316512
397,1035,5,843049223
510,2073,4,942931592
105,72998,4.5,1446673799
95,3753,4,1291780599
563,7153,5,1167426687
93,237,3,848526529
518,597,4,846449990
300,29,4.5,1344183896
453,4967,5,1019314518
151,1876,4,1140425339
284,1267,3,1148749025
240,2792,3,991862027
214,84601,2.5,1462644086
599,2174,4,1008571265
453,911,3,976421541
406,2259,4,1061363499
103,2344,4,957894424
399,2414,4,978407285
431,6016,5,1111579068
98,1997,0.5,1460342648
166,1447,3.5,1111544605
476,4368,0.5,1447778309
625,94672,2,1347105028
519,648,4,945369847
314,7173,3,1101034417
409,1682,5,933038303
214,2125,3.5,1462639405
506,3247,3,1340414700
487,589,4,1464121534
581,3317,4,1220647079
510,334,4,939342432
469,1916,3,1296203107
539,319,5,831835877
467,316,2,945317266
521,8961,4,1142024588
231,4011,5,1424846912
554,1198,5,1423009623
473,2606,3,950776150
381,77364,3.5,1325191891
271,7445,4,1469306291
636,1089,4,1448301756
548,971,5,974777662
508,62,4,862090955
450,595,4,836907435
190,3219,4,968093248
74,91630,4,1326315218
548,118898,4,1474704767
206,8961,4,1442148586
16,4383,3,997937775
385,5903,4,1153501361
203,2012,4,1046145766
530,6235,3,1123709020
66,1956,3,945149834
403,104863,4.5,1462947946
4,1271,3,1298861605
244,1645,3,1094220341
358,249,5,832769004
213,8807,1,1218402660
418,1036,3.5,1112747159
387,4571,2,1047028551
606,1654,3,980177141
581,1367,3,1167162893
79,5693,4,1274046191
595,1234,4,938948387
453,2022,3,1067732238
170,527,5,1234228124
263,6936,1.5,1433944709
150,8528,3.5,1436924140
295,236,4,1047072383
563,2997,4,1167428909
22,1129,3,853848738
567,1792,4,1386909786
521,6662,4,1142024631
453,7698,4.5,1133734835
16,7156,3,1120209458
120,2574,1,945993859
274,6365,4.5,1466946298
80,1210,3,1182994711
570,969,5,965068002
407,2010,3.5,1447951627
23,30793,4,1131663273
548,7285,3.5,1097536620
313,1438,1,959931731
122,551,4,833058866
473,2554,5,950131344
41,116797,4,1466993120
129,317,5,1049690269
347,6618,5,1159124967
466,778,5,1170653457
103,2702,3,957895189
388,1942,5,974682976
199,5446,4,1068822788
458,4641,3,1471384770
271,1208,4,1469278481
668,539,4,847271444
458,3040,2.5,1471387515
255,392,5,845158154
381,34,4,949367479
488,95,5,832836467
565,928,4,974711756
103,1516,4,958249411
149,1252,5,1059604431
665,6213,3.5,1393891580
295,3968,3.5,1055278880
103,928,4,956591745
158,93855,4,1365892088
295,1721,3.5,1106705225
597,357,3.5,1138902774
183,377,4,845743889
291,50,4.5,1445337263
74,68554,2.5,1454042767
